STATE,CNTYCD,COUNTYNAME,COUNTY,STATEDESC,YEAR,FORCE,EMPLOYED,UNEMPLOYED,UNEMPLOYMENTRATE
1,1,"Autauga County, AL",Autauga County, AL,2013,25731,24126,1605,6.2
1,3,"Baldwin County, AL",Baldwin County, AL,2013,85018,79367,5651,6.6
1,5,"Barbour County, AL",Barbour County, AL,2013,9073,8142,931,10.3
1,7,"Bibb County, AL",Bibb County, AL,2013,8679,7990,689,7.9
1,9,"Blount County, AL",Blount County, AL,2013,24810,23249,1561,6.3
1,11,"Bullock County, AL",Bullock County, AL,2013,4765,4317,448,9.4
1,13,"Butler County, AL",Butler County, AL,2013,9120,8179,941,10.3
1,15,"Calhoun County, AL",Calhoun County, AL,2013,48245,44017,4228,8.8
1,17,"Chambers County, AL",Chambers County, AL,2013,15229,14012,1217,8
1,19,"Cherokee County, AL",Cherokee County, AL,2013,11368,10615,753,6.6
1,21,"Chilton County, AL",Chilton County, AL,2013,19300,18031,1269,6.6
1,23,"Choctaw County, AL",Choctaw County, AL,2013,4690,4256,434,9.3
1,25,"Clarke County, AL",Clarke County, AL,2013,8261,7121,1140,13.8
1,27,"Clay County, AL",Clay County, AL,2013,5378,4927,451,8.4
1,29,"Cleburne County, AL",Cleburne County, AL,2013,5813,5366,447,7.7
1,31,"Coffee County, AL",Coffee County, AL,2013,20452,19042,1410,6.9
1,33,"Colbert County, AL",Colbert County, AL,2013,23822,21865,1957,8.2
1,35,"Conecuh County, AL",Conecuh County, AL,2013,4682,4178,504,10.8
1,37,"Coosa County, AL",Coosa County, AL,2013,4438,4031,407,9.2
1,39,"Covington County, AL",Covington County, AL,2013,16014,14719,1295,8.1
1,41,"Crenshaw County, AL",Crenshaw County, AL,2013,6288,5809,479,7.6
1,43,"Cullman County, AL",Cullman County, AL,2013,35663,33293,2370,6.6
1,45,"Dale County, AL",Dale County, AL,2013,20688,19157,1531,7.4
1,47,"Dallas County, AL",Dallas County, AL,2013,16247,14254,1993,12.3
1,49,"DeKalb County, AL",DeKalb County, AL,2013,28946,26736,2210,7.6
1,51,"Elmore County, AL",Elmore County, AL,2013,36816,34544,2272,6.2
1,53,"Escambia County, AL",Escambia County, AL,2013,14248,13021,1227,8.6
1,55,"Etowah County, AL",Etowah County, AL,2013,43729,40405,3324,7.6
1,57,"Fayette County, AL",Fayette County, AL,2013,6386,5855,531,8.3
1,59,"Franklin County, AL",Franklin County, AL,2013,13639,12537,1102,8.1
1,61,"Geneva County, AL",Geneva County, AL,2013,11011,10243,768,7
1,63,"Greene County, AL",Greene County, AL,2013,2988,2605,383,12.8
1,65,"Hale County, AL",Hale County, AL,2013,6190,5468,722,11.7
1,67,"Henry County, AL",Henry County, AL,2013,6933,6400,533,7.7
1,69,"Houston County, AL",Houston County, AL,2013,45579,42413,3166,6.9
1,71,"Jackson County, AL",Jackson County, AL,2013,23615,21750,1865,7.9
1,73,"Jefferson County, AL",Jefferson County, AL,2013,314415,293461,20954,6.7
1,75,"Lamar County, AL",Lamar County, AL,2013,5785,5376,409,7.1
1,77,"Lauderdale County, AL",Lauderdale County, AL,2013,43018,39952,3066,7.1
1,79,"Lawrence County, AL",Lawrence County, AL,2013,14239,13050,1189,8.4
1,81,"Lee County, AL",Lee County, AL,2013,70309,66163,4146,5.9
1,83,"Limestone County, AL",Limestone County, AL,2013,39313,36847,2466,6.3
1,85,"Lowndes County, AL",Lowndes County, AL,2013,3998,3432,566,14.2
1,87,"Macon County, AL",Macon County, AL,2013,8390,7579,811,9.7
1,89,"Madison County, AL",Madison County, AL,2013,170845,160023,10822,6.3
1,91,"Marengo County, AL",Marengo County, AL,2013,7610,6932,678,8.9
1,93,"Marion County, AL",Marion County, AL,2013,12449,11461,988,7.9
1,95,"Marshall County, AL",Marshall County, AL,2013,40485,37717,2768,6.8
1,97,"Mobile County, AL",Mobile County, AL,2013,186412,170526,15886,8.5
1,99,"Monroe County, AL",Monroe County, AL,2013,7744,6821,923,11.9
1,101,"Montgomery County, AL",Montgomery County, AL,2013,106030,98288,7742,7.3
1,103,"Morgan County, AL",Morgan County, AL,2013,56822,52916,3906,6.9
1,105,"Perry County, AL",Perry County, AL,2013,3555,3073,482,13.6
1,107,"Pickens County, AL",Pickens County, AL,2013,7398,6705,693,9.4
1,109,"Pike County, AL",Pike County, AL,2013,14877,13739,1138,7.6
1,111,"Randolph County, AL",Randolph County, AL,2013,9184,8470,714,7.8
1,113,"Russell County, AL",Russell County, AL,2013,24941,23132,1809,7.3
1,115,"St. Clair County, AL",St. Clair County, AL,2013,38715,36335,2380,6.1
1,117,"Shelby County, AL",Shelby County, AL,2013,106668,101719,4949,4.6
1,119,"Sumter County, AL",Sumter County, AL,2013,5447,4953,494,9.1
1,121,"Talladega County, AL",Talladega County, AL,2013,35658,32593,3065,8.6
1,123,"Tallapoosa County, AL",Tallapoosa County, AL,2013,18342,16853,1489,8.1
1,125,"Tuscaloosa County, AL",Tuscaloosa County, AL,2013,95384,89309,6075,6.4
1,127,"Walker County, AL",Walker County, AL,2013,26274,24057,2217,8.4
1,129,"Washington County, AL",Washington County, AL,2013,6694,5965,729,10.9
1,131,"Wilcox County, AL",Wilcox County, AL,2013,2772,2236,536,19.3
1,133,"Winston County, AL",Winston County, AL,2013,9616,8709,907,9.4
2,13,"Aleutians East Borough, AK",Aleutians East Borough, AK,2013,2217,2084,133,6
2,16,"Aleutians West Census Area, AK",Aleutians West Census Area, AK,2013,4271,3978,293,6.9
2,20,"Anchorage Borough/municipality, AK",Anchorage Borough/municipality, AK,2013,158402,150239,8163,5.2
2,50,"Bethel Census Area, AK",Bethel Census Area, AK,2013,7417,6227,1190,16
2,60,"Bristol Bay Borough, AK",Bristol Bay Borough, AK,2013,491,448,43,8.8
2,68,"Denali Borough, AK",Denali Borough, AK,2013,1077,943,134,12.4
2,70,"Dillingham Census Area, AK",Dillingham Census Area, AK,2013,2133,1917,216,10.1
2,90,"Fairbanks North Star Borough, AK",Fairbanks North Star Borough, AK,2013,47282,44534,2748,5.8
2,100,"Haines Borough, AK",Haines Borough, AK,2013,1142,1027,115,10.1
2,105,"Hoonah-Angoon Census Area, AK",Hoonah-Angoon Census Area, AK,2013,1124,960,164,14.6
2,110,"Juneau Borough/city, AK",Juneau Borough/city, AK,2013,17590,16710,880,5
2,122,"Kenai Peninsula Borough, AK",Kenai Peninsula Borough, AK,2013,27822,25603,2219,8
2,130,"Ketchikan Gateway Borough, AK",Ketchikan Gateway Borough, AK,2013,7162,6609,553,7.7
2,150,"Kodiak Island Borough, AK",Kodiak Island Borough, AK,2013,6594,6186,408,6.2
2,158,"Kusilvak Census Area, AK",Kusilvak Census Area, AK,2013,2779,2126,653,23.5
2,164,"Lake and Peninsula Borough, AK",Lake and Peninsula Borough, AK,2013,637,539,98,15.4
2,170,"Matanuska-Susitna Borough, AK",Matanuska-Susitna Borough, AK,2013,43901,40272,3629,8.3
2,180,"Nome Census Area, AK",Nome Census Area, AK,2013,4138,3632,506,12.2
2,185,"North Slope Borough, AK",North Slope Borough, AK,2013,4069,3774,295,7.2
2,188,"Northwest Arctic Borough, AK",Northwest Arctic Borough, AK,2013,3065,2565,500,16.3
2,195,"Petersburg Borough, AK",Petersburg Borough, AK,2013,1628,1485,143,8.8
2,198,"Prince of Wales-Hyder Census Area, AK",Prince of Wales-Hyder Census Area, AK,2013,2841,2500,341,12
2,220,"Sitka Borough/city, AK",Sitka Borough/city, AK,2013,4624,4373,251,5.4
2,230,"Skagway Municipality, AK",Skagway Municipality, AK,2013,794,696,98,12.3
2,240,"Southeast Fairbanks Census Area, AK",Southeast Fairbanks Census Area, AK,2013,3012,2619,393,13
2,261,"Valdez-Cordova Census Area, AK",Valdez-Cordova Census Area, AK,2013,4934,4446,488,9.9
2,275,"Wrangell Borough/city, AK",Wrangell Borough/city, AK,2013,1058,974,84,7.9
2,282,"Yakutat Borough/city, AK",Yakutat Borough/city, AK,2013,286,259,27,9.4
2,290,"Yukon-Koyukuk Census Area, AK",Yukon-Koyukuk Census Area, AK,2013,2733,2235,498,18.2
4,1,"Apache County, AZ",Apache County, AZ,2013,21897,17870,4027,18.4
4,3,"Cochise County, AZ",Cochise County, AZ,2013,51461,46754,4707,9.1
4,5,"Coconino County, AZ",Coconino County, AZ,2013,71098,65318,5780,8.1
4,7,"Gila County, AZ",Gila County, AZ,2013,20967,18951,2016,9.6
4,9,"Graham County, AZ",Graham County, AZ,2013,14325,13214,1111,7.8
4,11,"Greenlee County, AZ",Greenlee County, AZ,2013,4594,4325,269,5.9
4,12,"La Paz County, AZ",La Paz County, AZ,2013,8056,7396,660,8.2
4,13,"Maricopa County, AZ",Maricopa County, AZ,2013,1913197,1787337,125860,6.6
4,15,"Mohave County, AZ",Mohave County, AZ,2013,77130,69159,7971,10.3
4,17,"Navajo County, AZ",Navajo County, AZ,2013,42055,36398,5657,13.5
4,19,"Pima County, AZ",Pima County, AZ,2013,458430,427472,30958,6.8
4,21,"Pinal County, AZ",Pinal County, AZ,2013,148809,136754,12055,8.1
4,23,"Santa Cruz County, AZ",Santa Cruz County, AZ,2013,20173,17077,3096,15.3
4,25,"Yavapai County, AZ",Yavapai County, AZ,2013,92650,85523,7127,7.7
4,27,"Yuma County, AZ",Yuma County, AZ,2013,95023,70791,24232,25.5
5,1,"Arkansas County, AR",Arkansas County, AR,2013,9482,8776,706,7.4
5,3,"Ashley County, AR",Ashley County, AR,2013,8827,7856,971,11
5,5,"Baxter County, AR",Baxter County, AR,2013,15887,14596,1291,8.1
5,7,"Benton County, AR",Benton County, AR,2013,110595,104289,6306,5.7
5,9,"Boone County, AR",Boone County, AR,2013,15869,14741,1128,7.1
5,11,"Bradley County, AR",Bradley County, AR,2013,4082,3676,406,9.9
5,13,"Calhoun County, AR",Calhoun County, AR,2013,2397,2199,198,8.3
5,15,"Carroll County, AR",Carroll County, AR,2013,12146,11408,738,6.1
5,17,"Chicot County, AR",Chicot County, AR,2013,3803,3356,447,11.8
5,19,"Clark County, AR",Clark County, AR,2013,9815,8920,895,9.1
5,21,"Clay County, AR",Clay County, AR,2013,6460,5823,637,9.9
5,23,"Cleburne County, AR",Cleburne County, AR,2013,9918,9061,857,8.6
5,25,"Cleveland County, AR",Cleveland County, AR,2013,3561,3288,273,7.7
5,27,"Columbia County, AR",Columbia County, AR,2013,9572,8723,849,8.9
5,29,"Conway County, AR",Conway County, AR,2013,8554,7755,799,9.3
5,31,"Craighead County, AR",Craighead County, AR,2013,48787,45546,3241,6.6
5,33,"Crawford County, AR",Crawford County, AR,2013,26759,24687,2072,7.7
5,35,"Crittenden County, AR",Crittenden County, AR,2013,21312,19498,1814,8.5
5,37,"Cross County, AR",Cross County, AR,2013,8117,7494,623,7.7
5,39,"Dallas County, AR",Dallas County, AR,2013,2904,2585,319,11
5,41,"Desha County, AR",Desha County, AR,2013,5583,5038,545,9.8
5,43,"Drew County, AR",Drew County, AR,2013,8083,7281,802,9.9
5,45,"Faulkner County, AR",Faulkner County, AR,2013,58638,54787,3851,6.6
5,47,"Franklin County, AR",Franklin County, AR,2013,7340,6829,511,7
5,49,"Fulton County, AR",Fulton County, AR,2013,4863,4523,340,7
5,51,"Garland County, AR",Garland County, AR,2013,40385,37287,3098,7.7
5,53,"Grant County, AR",Grant County, AR,2013,8180,7639,541,6.6
5,55,"Greene County, AR",Greene County, AR,2013,19217,17673,1544,8
5,57,"Hempstead County, AR",Hempstead County, AR,2013,9985,9252,733,7.3
5,59,"Hot Spring County, AR",Hot Spring County, AR,2013,13956,12926,1030,7.4
5,61,"Howard County, AR",Howard County, AR,2013,6166,5766,400,6.5
5,63,"Independence County, AR",Independence County, AR,2013,15635,14208,1427,9.1
5,65,"Izard County, AR",Izard County, AR,2013,4948,4515,433,8.8
5,67,"Jackson County, AR",Jackson County, AR,2013,6211,5526,685,11
5,69,"Jefferson County, AR",Jefferson County, AR,2013,30698,27493,3205,10.4
5,71,"Johnson County, AR",Johnson County, AR,2013,10447,9638,809,7.7
5,73,"Lafayette County, AR",Lafayette County, AR,2013,2714,2449,265,9.8
5,75,"Lawrence County, AR",Lawrence County, AR,2013,7073,6436,637,9
5,77,"Lee County, AR",Lee County, AR,2013,3279,2968,311,9.5
5,79,"Lincoln County, AR",Lincoln County, AR,2013,4306,3944,362,8.4
5,81,"Little River County, AR",Little River County, AR,2013,5646,5212,434,7.7
5,83,"Logan County, AR",Logan County, AR,2013,9147,8426,721,7.9
5,85,"Lonoke County, AR",Lonoke County, AR,2013,32429,30427,2002,6.2
5,87,"Madison County, AR",Madison County, AR,2013,6781,6383,398,5.9
5,89,"Marion County, AR",Marion County, AR,2013,6442,5940,502,7.8
5,91,"Miller County, AR",Miller County, AR,2013,19337,18081,1256,6.5
5,93,"Mississippi County, AR",Mississippi County, AR,2013,18800,16647,2153,11.5
5,95,"Monroe County, AR",Monroe County, AR,2013,3087,2813,274,8.9
5,97,"Montgomery County, AR",Montgomery County, AR,2013,3381,3093,288,8.5
5,99,"Nevada County, AR",Nevada County, AR,2013,3738,3446,292,7.8
5,101,"Newton County, AR",Newton County, AR,2013,3452,3210,242,7
5,103,"Ouachita County, AR",Ouachita County, AR,2013,10143,9149,994,9.8
5,105,"Perry County, AR",Perry County, AR,2013,4318,3909,409,9.5
5,107,"Phillips County, AR",Phillips County, AR,2013,7515,6650,865,11.5
5,109,"Pike County, AR",Pike County, AR,2013,4155,3784,371,8.9
5,111,"Poinsett County, AR",Poinsett County, AR,2013,10035,9177,858,8.6
5,113,"Polk County, AR",Polk County, AR,2013,8364,7755,609,7.3
5,115,"Pope County, AR",Pope County, AR,2013,29323,27147,2176,7.4
5,117,"Prairie County, AR",Prairie County, AR,2013,3761,3493,268,7.1
5,119,"Pulaski County, AR",Pulaski County, AR,2013,184642,172446,12196,6.6
5,121,"Randolph County, AR",Randolph County, AR,2013,6621,5982,639,9.7
5,123,"St. Francis County, AR",St. Francis County, AR,2013,9076,8121,955,10.5
5,125,"Saline County, AR",Saline County, AR,2013,54170,50996,3174,5.9
5,127,"Scott County, AR",Scott County, AR,2013,4540,4251,289,6.4
5,129,"Searcy County, AR",Searcy County, AR,2013,3091,2842,249,8.1
5,131,"Sebastian County, AR",Sebastian County, AR,2013,57513,53173,4340,7.5
5,133,"Sevier County, AR",Sevier County, AR,2013,5861,5365,496,8.5
5,135,"Sharp County, AR",Sharp County, AR,2013,5955,5368,587,9.9
5,137,"Stone County, AR",Stone County, AR,2013,4751,4346,405,8.5
5,139,"Union County, AR",Union County, AR,2013,16420,14990,1430,8.7
5,141,"Van Buren County, AR",Van Buren County, AR,2013,6424,5794,630,9.8
5,143,"Washington County, AR",Washington County, AR,2013,105642,99914,5728,5.4
5,145,"White County, AR",White County, AR,2013,34714,31967,2747,7.9
5,147,"Woodruff County, AR",Woodruff County, AR,2013,3203,2895,308,9.6
5,149,"Yell County, AR",Yell County, AR,2013,8964,8369,595,6.6
6,1,"Alameda County, CA",Alameda County, CA,2013,804765,746605,58160,7.2
6,3,"Alpine County, CA",Alpine County, CA,2013,527,476,51,9.7
6,5,"Amador County, CA",Amador County, CA,2013,14484,12991,1493,10.3
6,7,"Butte County, CA",Butte County, CA,2013,101993,91488,10505,10.3
6,9,"Calaveras County, CA",Calaveras County, CA,2013,20304,18288,2016,9.9
6,11,"Colusa County, CA",Colusa County, CA,2013,11320,9179,2141,18.9
6,13,"Contra Costa County, CA",Contra Costa County, CA,2013,539311,498891,40420,7.5
6,15,"Del Norte County, CA",Del Norte County, CA,2013,10354,9129,1225,11.8
6,17,"El Dorado County, CA",El Dorado County, CA,2013,88812,81263,7549,8.5
6,19,"Fresno County, CA",Fresno County, CA,2013,438966,380788,58178,13.3
6,21,"Glenn County, CA",Glenn County, CA,2013,13021,11446,1575,12.1
6,23,"Humboldt County, CA",Humboldt County, CA,2013,63221,58091,5130,8.1
6,25,"Imperial County, CA",Imperial County, CA,2013,78454,58816,19638,25
6,27,"Inyo County, CA",Inyo County, CA,2013,9412,8675,737,7.8
6,29,"Kern County, CA",Kern County, CA,2013,394387,348069,46318,11.7
6,31,"Kings County, CA",Kings County, CA,2013,58339,50512,7827,13.4
6,33,"Lake County, CA",Lake County, CA,2013,29330,26133,3197,10.9
6,35,"Lassen County, CA",Lassen County, CA,2013,11032,9862,1170,10.6
6,37,"Los Angeles County, CA",Los Angeles County, CA,2013,4979007,4494379,484628,9.7
6,39,"Madera County, CA",Madera County, CA,2013,62413,54562,7851,12.6
6,41,"Marin County, CA",Marin County, CA,2013,138706,131541,7165,5.2
6,43,"Mariposa County, CA",Mariposa County, CA,2013,8249,7381,868,10.5
6,45,"Mendocino County, CA",Mendocino County, CA,2013,40936,37517,3419,8.4
6,47,"Merced County, CA",Merced County, CA,2013,114903,98250,16653,14.5
6,49,"Modoc County, CA",Modoc County, CA,2013,3512,3081,431,12.3
6,51,"Mono County, CA",Mono County, CA,2013,8388,7674,714,8.5
6,53,"Monterey County, CA",Monterey County, CA,2013,216909,194552,22357,10.3
6,55,"Napa County, CA",Napa County, CA,2013,72983,67933,5050,6.9
6,57,"Nevada County, CA",Nevada County, CA,2013,48287,44377,3910,8.1
6,59,"Orange County, CA",Orange County, CA,2013,1569150,1465887,103263,6.6
6,61,"Placer County, CA",Placer County, CA,2013,176261,162665,13596,7.7
6,63,"Plumas County, CA",Plumas County, CA,2013,8276,7132,1144,13.8
6,65,"Riverside County, CA",Riverside County, CA,2013,998824,899944,98880,9.9
6,67,"Sacramento County, CA",Sacramento County, CA,2013,681892,621368,60524,8.9
6,69,"San Benito County, CA",San Benito County, CA,2013,28974,25759,3215,11.1
6,71,"San Bernardino County, CA",San Bernardino County, CA,2013,898843,811059,87784,9.8
6,73,"San Diego County, CA",San Diego County, CA,2013,1547004,1425910,121094,7.8
6,75,"San Francisco County/city, CA",San Francisco County/city, CA,2013,517562,489328,28234,5.5
6,77,"San Joaquin County, CA",San Joaquin County, CA,2013,313857,275240,38617,12.3
6,79,"San Luis Obispo County, CA",San Luis Obispo County, CA,2013,138572,129138,9434,6.8
6,81,"San Mateo County, CA",San Mateo County, CA,2013,419106,397071,22035,5.3
6,83,"Santa Barbara County, CA",Santa Barbara County, CA,2013,217862,202179,15683,7.2
6,85,"Santa Clara County, CA",Santa Clara County, CA,2013,974231,911287,62944,6.5
6,87,"Santa Cruz County, CA",Santa Cruz County, CA,2013,142413,127781,14632,10.3
6,89,"Shasta County, CA",Shasta County, CA,2013,75467,66549,8918,11.8
6,91,"Sierra County, CA",Sierra County, CA,2013,1456,1270,186,12.8
6,93,"Siskiyou County, CA",Siskiyou County, CA,2013,18337,15927,2410,13.1
6,95,"Solano County, CA",Solano County, CA,2013,203547,185086,18461,9.1
6,97,"Sonoma County, CA",Sonoma County, CA,2013,250505,232771,17734,7.1
6,99,"Stanislaus County, CA",Stanislaus County, CA,2013,241566,210298,31268,12.9
6,101,"Sutter County, CA",Sutter County, CA,2013,44899,38337,6562,14.6
6,103,"Tehama County, CA",Tehama County, CA,2013,25145,22225,2920,11.6
6,105,"Trinity County, CA",Trinity County, CA,2013,5204,4583,621,11.9
6,107,"Tulare County, CA",Tulare County, CA,2013,201539,172597,28942,14.4
6,109,"Tuolumne County, CA",Tuolumne County, CA,2013,21802,19454,2348,10.8
6,111,"Ventura County, CA",Ventura County, CA,2013,435040,400759,34281,7.9
6,113,"Yolo County, CA",Yolo County, CA,2013,102084,92888,9196,9
6,115,"Yuba County, CA",Yuba County, CA,2013,28318,24591,3727,13.2
8,1,"Adams County, CO",Adams County, CO,2013,242899,223235,19664,8.1
8,3,"Alamosa County, CO",Alamosa County, CO,2013,7599,6862,737,9.7
8,5,"Arapahoe County, CO",Arapahoe County, CO,2013,327811,306302,21509,6.6
8,7,"Archuleta County, CO",Archuleta County, CO,2013,5725,5227,498,8.7
8,9,"Baca County, CO",Baca County, CO,2013,1905,1826,79,4.1
8,11,"Bent County, CO",Bent County, CO,2013,1654,1527,127,7.7
8,13,"Boulder County, CO",Boulder County, CO,2013,175652,166023,9629,5.5
8,14,"Broomfield County/city, CO",Broomfield County/city, CO,2013,32936,31028,1908,5.8
8,15,"Chaffee County, CO",Chaffee County, CO,2013,8342,7830,512,6.1
8,17,"Cheyenne County, CO",Cheyenne County, CO,2013,974,933,41,4.2
8,19,"Clear Creek County, CO",Clear Creek County, CO,2013,5466,5125,341,6.2
8,21,"Conejos County, CO",Conejos County, CO,2013,3626,3242,384,10.6
8,23,"Costilla County, CO",Costilla County, CO,2013,1603,1424,179,11.2
8,25,"Crowley County, CO",Crowley County, CO,2013,1328,1233,95,7.2
8,27,"Custer County, CO",Custer County, CO,2013,1929,1806,123,6.4
8,29,"Delta County, CO",Delta County, CO,2013,13909,12681,1228,8.8
8,31,"Denver County/city, CO",Denver County/city, CO,2013,364573,340407,24166,6.6
8,33,"Dolores County, CO",Dolores County, CO,2013,1019,935,84,8.2
8,35,"Douglas County, CO",Douglas County, CO,2013,165260,156499,8761,5.3
8,37,"Eagle County, CO",Eagle County, CO,2013,32030,30097,1933,6
8,39,"Elbert County, CO",Elbert County, CO,2013,12756,12007,749,5.9
8,41,"El Paso County, CO",El Paso County, CO,2013,308180,284018,24162,7.8
8,43,"Fremont County, CO",Fremont County, CO,2013,15018,13416,1602,10.7
8,45,"Garfield County, CO",Garfield County, CO,2013,31086,28780,2306,7.4
8,47,"Gilpin County, CO",Gilpin County, CO,2013,3330,3131,199,6
8,49,"Grand County, CO",Grand County, CO,2013,8813,8299,514,5.8
8,51,"Gunnison County, CO",Gunnison County, CO,2013,9683,9154,529,5.5
8,53,"Hinsdale County, CO",Hinsdale County, CO,2013,434,414,20,4.6
8,55,"Huerfano County, CO",Huerfano County, CO,2013,2553,2204,349,13.7
8,57,"Jackson County, CO",Jackson County, CO,2013,796,758,38,4.8
8,59,"Jefferson County, CO",Jefferson County, CO,2013,306696,287564,19132,6.2
8,61,"Kiowa County, CO",Kiowa County, CO,2013,767,733,34,4.4
8,63,"Kit Carson County, CO",Kit Carson County, CO,2013,4102,3941,161,3.9
8,65,"Lake County, CO",Lake County, CO,2013,4462,4141,321,7.2
8,67,"La Plata County, CO",La Plata County, CO,2013,29706,28015,1691,5.7
8,69,"Larimer County, CO",Larimer County, CO,2013,175022,164881,10141,5.8
8,71,"Las Animas County, CO",Las Animas County, CO,2013,6767,6014,753,11.1
8,73,"Lincoln County, CO",Lincoln County, CO,2013,2115,1992,123,5.8
8,75,"Logan County, CO",Logan County, CO,2013,10852,10297,555,5.1
8,77,"Mesa County, CO",Mesa County, CO,2013,73877,67449,6428,8.7
8,79,"Mineral County, CO",Mineral County, CO,2013,427,402,25,5.9
8,81,"Moffat County, CO",Moffat County, CO,2013,7572,7049,523,6.9
8,83,"Montezuma County, CO",Montezuma County, CO,2013,12772,11790,982,7.7
8,85,"Montrose County, CO",Montrose County, CO,2013,19391,17563,1828,9.4
8,87,"Morgan County, CO",Morgan County, CO,2013,14733,13772,961,6.5
8,89,"Otero County, CO",Otero County, CO,2013,8247,7437,810,9.8
8,91,"Ouray County, CO",Ouray County, CO,2013,2138,1976,162,7.6
8,93,"Park County, CO",Park County, CO,2013,9299,8736,563,6.1
8,95,"Phillips County, CO",Phillips County, CO,2013,2135,2037,98,4.6
8,97,"Pitkin County, CO",Pitkin County, CO,2013,10833,10135,698,6.4
8,99,"Prowers County, CO",Prowers County, CO,2013,5886,5517,369,6.3
8,101,"Pueblo County, CO",Pueblo County, CO,2013,73692,66449,7243,9.8
8,103,"Rio Blanco County, CO",Rio Blanco County, CO,2013,3086,2845,241,7.8
8,105,"Rio Grande County, CO",Rio Grande County, CO,2013,4902,4335,567,11.6
8,107,"Routt County, CO",Routt County, CO,2013,14560,13701,859,5.9
8,109,"Saguache County, CO",Saguache County, CO,2013,2967,2633,334,11.3
8,111,"San Juan County, CO",San Juan County, CO,2013,480,438,42,8.8
8,113,"San Miguel County, CO",San Miguel County, CO,2013,4800,4481,319,6.6
8,115,"Sedgwick County, CO",Sedgwick County, CO,2013,1095,1027,68,6.2
8,117,"Summit County, CO",Summit County, CO,2013,19443,18471,972,5
8,119,"Teller County, CO",Teller County, CO,2013,11769,10853,916,7.8
8,121,"Washington County, CO",Washington County, CO,2013,2561,2444,117,4.6
8,123,"Weld County, CO",Weld County, CO,2013,139744,130580,9164,6.6
8,125,"Yuma County, CO",Yuma County, CO,2013,4760,4534,226,4.7
9,1,"Fairfield County, CT",Fairfield County, CT,2013,471330,437161,34169,7.2
9,3,"Hartford County, CT",Hartford County, CT,2013,468472,430774,37698,8
9,5,"Litchfield County, CT",Litchfield County, CT,2013,104758,97489,7269,6.9
9,7,"Middlesex County, CT",Middlesex County, CT,2013,91057,85165,5892,6.5
9,9,"New Haven County, CT",New Haven County, CT,2013,452827,414670,38157,8.4
9,11,"New London County, CT",New London County, CT,2013,137839,126779,11060,8
9,13,"Tolland County, CT",Tolland County, CT,2013,83287,77786,5501,6.6
9,15,"Windham County, CT",Windham County, CT,2013,62463,57053,5410,8.7
10,1,"Kent County, DE",Kent County, DE,2013,73783,68339,5444,7.4
10,3,"New Castle County, DE",New Castle County, DE,2013,276522,258539,17983,6.5
10,5,"Sussex County, DE",Sussex County, DE,2013,92213,85888,6325,6.9
11,1,District of Columbia,District of Columbia,,2013,373835,342061,31774,8.5
12,1,"Alachua County, FL",Alachua County, FL,2013,129482,122047,7435,5.7
12,3,"Baker County, FL",Baker County, FL,2013,11276,10439,837,7.4
12,5,"Bay County, FL",Bay County, FL,2013,86455,80131,6324,7.3
12,7,"Bradford County, FL",Bradford County, FL,2013,10986,10293,693,6.3
12,9,"Brevard County, FL",Brevard County, FL,2013,258796,237243,21553,8.3
12,11,"Broward County, FL",Broward County, FL,2013,974815,908509,66306,6.8
12,13,"Calhoun County, FL",Calhoun County, FL,2013,4918,4530,388,7.9
12,15,"Charlotte County, FL",Charlotte County, FL,2013,66224,60893,5331,8
12,17,"Citrus County, FL",Citrus County, FL,2013,49401,44591,4810,9.7
12,19,"Clay County, FL",Clay County, FL,2013,96981,90798,6183,6.4
12,21,"Collier County, FL",Collier County, FL,2013,155651,144600,11051,7.1
12,23,"Columbia County, FL",Columbia County, FL,2013,27873,25761,2112,7.6
12,27,"DeSoto County, FL",DeSoto County, FL,2013,13135,12057,1078,8.2
12,29,"Dixie County, FL",Dixie County, FL,2013,5848,5348,500,8.5
12,31,"Duval County, FL",Duval County, FL,2013,457876,423279,34597,7.6
12,33,"Escambia County, FL",Escambia County, FL,2013,139089,128933,10156,7.3
12,35,"Flagler County, FL",Flagler County, FL,2013,44042,40343,3699,8.4
12,37,"Franklin County, FL",Franklin County, FL,2013,4994,4716,278,5.6
12,39,"Gadsden County, FL",Gadsden County, FL,2013,18876,17139,1737,9.2
12,41,"Gilchrist County, FL",Gilchrist County, FL,2013,6623,6103,520,7.9
12,43,"Glades County, FL",Glades County, FL,2013,5471,5062,409,7.5
12,45,"Gulf County, FL",Gulf County, FL,2013,6163,5746,417,6.8
12,47,"Hamilton County, FL",Hamilton County, FL,2013,4636,4236,400,8.6
12,49,"Hardee County, FL",Hardee County, FL,2013,11059,10143,916,8.3
12,51,"Hendry County, FL",Hendry County, FL,2013,16664,14663,2001,12
12,53,"Hernando County, FL",Hernando County, FL,2013,66370,60384,5986,9
12,55,"Highlands County, FL",Highlands County, FL,2013,36149,32691,3458,9.6
12,57,"Hillsborough County, FL",Hillsborough County, FL,2013,673787,629112,44675,6.6
12,59,"Holmes County, FL",Holmes County, FL,2013,7015,6461,554,7.9
12,61,"Indian River County, FL",Indian River County, FL,2013,61533,55572,5961,9.7
12,63,"Jackson County, FL",Jackson County, FL,2013,17768,16439,1329,7.5
12,65,"Jefferson County, FL",Jefferson County, FL,2013,5469,5045,424,7.8
