STATE,CNTYCD,COUNTYNAME,COUNTY,STATEDESC,YEAR,FORCE,EMPLOYED,UNEMPLOYED,UNEMPLOYMENTRATE
1,65,"Hale County, AL",Hale County, AL,2011,6296,5426,870,13.8
1,67,"Henry County, AL",Henry County, AL,2011,7270,6563,707,9.7
1,69,"Houston County, AL",Houston County, AL,2011,46778,42747,4031,8.6
1,71,"Jackson County, AL",Jackson County, AL,2011,24163,21682,2481,10.3
1,73,"Jefferson County, AL",Jefferson County, AL,2011,319652,289916,29736,9.3
1,75,"Lamar County, AL",Lamar County, AL,2011,5826,5260,566,9.7
1,77,"Lauderdale County, AL",Lauderdale County, AL,2011,44048,40026,4022,9.1
1,79,"Lawrence County, AL",Lawrence County, AL,2011,14788,13177,1611,10.9
1,81,"Lee County, AL",Lee County, AL,2011,68316,62812,5504,8.1
1,83,"Limestone County, AL",Limestone County, AL,2011,38990,35631,3359,8.6
1,85,"Lowndes County, AL",Lowndes County, AL,2011,4239,3489,750,17.7
1,87,"Macon County, AL",Macon County, AL,2011,8512,7317,1195,14
1,89,"Madison County, AL",Madison County, AL,2011,171726,157512,14214,8.3
1,91,"Marengo County, AL",Marengo County, AL,2011,7875,6884,991,12.6
1,93,"Marion County, AL",Marion County, AL,2011,12556,11149,1407,11.2
1,95,"Marshall County, AL",Marshall County, AL,2011,41085,37216,3869,9.4
1,97,"Mobile County, AL",Mobile County, AL,2011,193851,172971,20880,10.8
1,99,"Monroe County, AL",Monroe County, AL,2011,8325,7017,1308,15.7
1,101,"Montgomery County, AL",Montgomery County, AL,2011,109092,98491,10601,9.7
1,103,"Morgan County, AL",Morgan County, AL,2011,58319,52810,5509,9.4
1,105,"Perry County, AL",Perry County, AL,2011,3866,3227,639,16.5
1,107,"Pickens County, AL",Pickens County, AL,2011,7570,6663,907,12
1,109,"Pike County, AL",Pike County, AL,2011,15438,14070,1368,8.9
1,111,"Randolph County, AL",Randolph County, AL,2011,9447,8374,1073,11.4
1,113,"Russell County, AL",Russell County, AL,2011,24604,22077,2527,10.3
1,115,"St. Clair County, AL",St. Clair County, AL,2011,38509,35135,3374,8.8
1,117,"Shelby County, AL",Shelby County, AL,2011,104214,97727,6487,6.2
1,119,"Sumter County, AL",Sumter County, AL,2011,5560,4829,731,13.1
1,121,"Talladega County, AL",Talladega County, AL,2011,35293,31192,4101,11.6
1,123,"Tallapoosa County, AL",Tallapoosa County, AL,2011,18363,16266,2097,11.4
1,125,"Tuscaloosa County, AL",Tuscaloosa County, AL,2011,95463,87532,7931,8.3
1,127,"Walker County, AL",Walker County, AL,2011,27092,24034,3058,11.3
1,129,"Washington County, AL",Washington County, AL,2011,7106,6070,1036,14.6
1,131,"Wilcox County, AL",Wilcox County, AL,2011,2979,2289,690,23.2
1,133,"Winston County, AL",Winston County, AL,2011,9819,8492,1327,13.5
2,13,"Aleutians East Borough, AK",Aleutians East Borough, AK,2011,2183,2048,135,6.2
2,16,"Aleutians West Census Area, AK",Aleutians West Census Area, AK,2011,4255,4007,248,5.8
2,20,"Anchorage Borough/municipality, AK",Anchorage Borough/municipality, AK,2011,159006,149542,9464,6
2,50,"Bethel Census Area, AK",Bethel Census Area, AK,2011,7221,6137,1084,15
2,60,"Bristol Bay Borough, AK",Bristol Bay Borough, AK,2011,518,472,46,8.9
2,68,"Denali Borough, AK",Denali Borough, AK,2011,1018,879,139,13.7
2,70,"Dillingham Census Area, AK",Dillingham Census Area, AK,2011,2106,1883,223,10.6
2,90,"Fairbanks North Star Borough, AK",Fairbanks North Star Borough, AK,2011,48354,45238,3116,6.4
2,100,"Haines Borough, AK",Haines Borough, AK,2011,1167,1050,117,10
2,105,"Hoonah-Angoon Census Area, AK",Hoonah-Angoon Census Area, AK,2011,1099,933,166,15.1
2,110,"Juneau Borough/city, AK",Juneau Borough/city, AK,2011,17907,16913,994,5.6
2,122,"Kenai Peninsula Borough, AK",Kenai Peninsula Borough, AK,2011,27273,24675,2598,9.5
2,130,"Ketchikan Gateway Borough, AK",Ketchikan Gateway Borough, AK,2011,7180,6560,620,8.6
2,150,"Kodiak Island Borough, AK",Kodiak Island Borough, AK,2011,6783,6281,502,7.4
2,158,"Kusilvak Census Area, AK",Kusilvak Census Area, AK,2011,2759,2177,582,21.1
2,164,"Lake and Peninsula Borough, AK",Lake and Peninsula Borough, AK,2011,638,542,96,15
2,170,"Matanuska-Susitna Borough, AK",Matanuska-Susitna Borough, AK,2011,43368,39390,3978,9.2
2,180,"Nome Census Area, AK",Nome Census Area, AK,2011,4127,3619,508,12.3
2,185,"North Slope Borough, AK",North Slope Borough, AK,2011,3993,3690,303,7.6
2,188,"Northwest Arctic Borough, AK",Northwest Arctic Borough, AK,2011,2987,2524,463,15.5
2,195,"Petersburg Borough, AK",Petersburg Borough, AK,2011,1856,1701,155,8.4
2,198,"Prince of Wales-Hyder Census Area, AK",Prince of Wales-Hyder Census Area, AK,2011,2572,2254,318,12.4
2,220,"Sitka Borough/city, AK",Sitka Borough/city, AK,2011,4632,4348,284,6.1
2,230,"Skagway Municipality, AK",Skagway Municipality, AK,2011,716,600,116,16.2
2,240,"Southeast Fairbanks Census Area, AK",Southeast Fairbanks Census Area, AK,2011,3202,2804,398,12.4
2,261,"Valdez-Cordova Census Area, AK",Valdez-Cordova Census Area, AK,2011,4938,4449,489,9.9
2,275,"Wrangell Borough/city, AK",Wrangell Borough/city, AK,2011,1051,972,79,7.5
2,282,"Yakutat Borough/city, AK",Yakutat Borough/city, AK,2011,301,269,32,10.6
2,290,"Yukon-Koyukuk Census Area, AK",Yukon-Koyukuk Census Area, AK,2011,2706,2208,498,18.4
4,1,"Apache County, AZ",Apache County, AZ,2011,23040,18788,4252,18.5
4,3,"Cochise County, AZ",Cochise County, AZ,2011,55917,50589,5328,9.5
4,5,"Coconino County, AZ",Coconino County, AZ,2011,71682,64846,6836,9.5
4,7,"Gila County, AZ",Gila County, AZ,2011,21171,18725,2446,11.6
4,9,"Graham County, AZ",Graham County, AZ,2011,14345,12916,1429,10
4,11,"Greenlee County, AZ",Greenlee County, AZ,2011,3352,2982,370,11
4,12,"La Paz County, AZ",La Paz County, AZ,2011,7827,7057,770,9.8
4,13,"Maricopa County, AZ",Maricopa County, AZ,2011,1894633,1732510,162123,8.6
4,15,"Mohave County, AZ",Mohave County, AZ,2011,79594,69823,9771,12.3
4,17,"Navajo County, AZ",Navajo County, AZ,2011,43344,36914,6430,14.8
4,19,"Pima County, AZ",Pima County, AZ,2011,466908,427335,39573,8.5
4,21,"Pinal County, AZ",Pinal County, AZ,2011,149658,135043,14615,9.8
4,23,"Santa Cruz County, AZ",Santa Cruz County, AZ,2011,20478,17311,3167,15.5
4,25,"Yavapai County, AZ",Yavapai County, AZ,2011,93132,83953,9179,9.9
4,27,"Yuma County, AZ",Yuma County, AZ,2011,91935,69677,22258,24.2
5,1,"Arkansas County, AR",Arkansas County, AR,2011,10589,9297,1292,12.2
5,3,"Ashley County, AR",Ashley County, AR,2011,9886,8780,1106,11.2
5,5,"Baxter County, AR",Baxter County, AR,2011,16602,15061,1541,9.3
5,7,"Benton County, AR",Benton County, AR,2011,109574,102441,7133,6.5
5,9,"Boone County, AR",Boone County, AR,2011,16697,15367,1330,8
5,11,"Bradley County, AR",Bradley County, AR,2011,4560,3988,572,12.5
5,13,"Calhoun County, AR",Calhoun County, AR,2011,2639,2385,254,9.6
5,15,"Carroll County, AR",Carroll County, AR,2011,12896,11964,932,7.2
5,17,"Chicot County, AR",Chicot County, AR,2011,4282,3718,564,13.2
5,19,"Clark County, AR",Clark County, AR,2011,10335,9261,1074,10.4
5,21,"Clay County, AR",Clay County, AR,2011,7304,6419,885,12.1
5,23,"Cleburne County, AR",Cleburne County, AR,2011,10551,9579,972,9.2
5,25,"Cleveland County, AR",Cleveland County, AR,2011,3885,3554,331,8.5
5,27,"Columbia County, AR",Columbia County, AR,2011,10445,9401,1044,10
5,29,"Conway County, AR",Conway County, AR,2011,9038,8145,893,9.9
5,31,"Craighead County, AR",Craighead County, AR,2011,49190,45556,3634,7.4
5,33,"Crawford County, AR",Crawford County, AR,2011,28020,25539,2481,8.9
5,35,"Crittenden County, AR",Crittenden County, AR,2011,22778,20293,2485,10.9
5,37,"Cross County, AR",Cross County, AR,2011,8832,8092,740,8.4
5,39,"Dallas County, AR",Dallas County, AR,2011,3322,2908,414,12.5
5,41,"Desha County, AR",Desha County, AR,2011,6151,5464,687,11.2
5,43,"Drew County, AR",Drew County, AR,2011,8656,7651,1005,11.6
5,45,"Faulkner County, AR",Faulkner County, AR,2011,59482,55206,4276,7.2
5,47,"Franklin County, AR",Franklin County, AR,2011,7799,7201,598,7.7
5,49,"Fulton County, AR",Fulton County, AR,2011,5127,4729,398,7.8
5,51,"Garland County, AR",Garland County, AR,2011,41787,38127,3660,8.8
5,53,"Grant County, AR",Grant County, AR,2011,8560,7928,632,7.4
5,55,"Greene County, AR",Greene County, AR,2011,20147,18189,1958,9.7
5,57,"Hempstead County, AR",Hempstead County, AR,2011,11024,10049,975,8.8
5,59,"Hot Spring County, AR",Hot Spring County, AR,2011,14527,13320,1207,8.3
5,61,"Howard County, AR",Howard County, AR,2011,6746,6240,506,7.5
5,63,"Independence County, AR",Independence County, AR,2011,16711,15149,1562,9.3
5,65,"Izard County, AR",Izard County, AR,2011,5232,4713,519,9.9
5,67,"Jackson County, AR",Jackson County, AR,2011,6714,5935,779,11.6
5,69,"Jefferson County, AR",Jefferson County, AR,2011,33727,29978,3749,11.1
5,71,"Johnson County, AR",Johnson County, AR,2011,11134,10256,878,7.9
5,73,"Lafayette County, AR",Lafayette County, AR,2011,3007,2716,291,9.7
5,75,"Lawrence County, AR",Lawrence County, AR,2011,7471,6731,740,9.9
5,77,"Lee County, AR",Lee County, AR,2011,3678,3326,352,9.6
5,79,"Lincoln County, AR",Lincoln County, AR,2011,4782,4335,447,9.3
5,81,"Little River County, AR",Little River County, AR,2011,6143,5662,481,7.8
5,83,"Logan County, AR",Logan County, AR,2011,9641,8790,851,8.8
5,85,"Lonoke County, AR",Lonoke County, AR,2011,33448,31123,2325,7
5,87,"Madison County, AR",Madison County, AR,2011,7244,6753,491,6.8
5,89,"Marion County, AR",Marion County, AR,2011,6758,6120,638,9.4
5,91,"Miller County, AR",Miller County, AR,2011,20808,19484,1324,6.4
5,93,"Mississippi County, AR",Mississippi County, AR,2011,20984,18454,2530,12.1
5,95,"Monroe County, AR",Monroe County, AR,2011,3390,3067,323,9.5
5,97,"Montgomery County, AR",Montgomery County, AR,2011,3826,3470,356,9.3
5,99,"Nevada County, AR",Nevada County, AR,2011,4180,3784,396,9.5
5,101,"Newton County, AR",Newton County, AR,2011,3803,3518,285,7.5
5,103,"Ouachita County, AR",Ouachita County, AR,2011,11066,9900,1166,10.5
5,105,"Perry County, AR",Perry County, AR,2011,4520,4098,422,9.3
5,107,"Phillips County, AR",Phillips County, AR,2011,8447,7421,1026,12.1
5,109,"Pike County, AR",Pike County, AR,2011,4654,4186,468,10.1
5,111,"Poinsett County, AR",Poinsett County, AR,2011,10817,9783,1034,9.6
5,113,"Polk County, AR",Polk County, AR,2011,8947,8226,721,8.1
5,115,"Pope County, AR",Pope County, AR,2011,30517,28125,2392,7.8
5,117,"Prairie County, AR",Prairie County, AR,2011,3937,3596,341,8.7
5,119,"Pulaski County, AR",Pulaski County, AR,2011,190083,175884,14199,7.5
5,121,"Randolph County, AR",Randolph County, AR,2011,7186,6375,811,11.3
5,123,"St. Francis County, AR",St. Francis County, AR,2011,9824,8729,1095,11.1
5,125,"Saline County, AR",Saline County, AR,2011,54212,50604,3608,6.7
5,127,"Scott County, AR",Scott County, AR,2011,4832,4489,343,7.1
5,129,"Searcy County, AR",Searcy County, AR,2011,3336,3030,306,9.2
5,131,"Sebastian County, AR",Sebastian County, AR,2011,59600,54442,5158,8.7
5,133,"Sevier County, AR",Sevier County, AR,2011,6402,5812,590,9.2
5,135,"Sharp County, AR",Sharp County, AR,2011,6294,5619,675,10.7
5,137,"Stone County, AR",Stone County, AR,2011,5402,4919,483,8.9
5,139,"Union County, AR",Union County, AR,2011,16977,15187,1790,10.5
5,141,"Van Buren County, AR",Van Buren County, AR,2011,6756,6010,746,11
5,143,"Washington County, AR",Washington County, AR,2011,104823,98216,6607,6.3
5,145,"White County, AR",White County, AR,2011,36768,33580,3188,8.7
5,147,"Woodruff County, AR",Woodruff County, AR,2011,3571,3179,392,11
5,149,"Yell County, AR",Yell County, AR,2011,9605,8886,719,7.5
6,1,"Alameda County, CA",Alameda County, CA,2011,786756,707381,79375,10.1
6,3,"Alpine County, CA",Alpine County, CA,2011,593,517,76,12.8
6,5,"Amador County, CA",Amador County, CA,2011,15095,13040,2055,13.6
6,7,"Butte County, CA",Butte County, CA,2011,100647,86891,13756,13.7
6,9,"Calaveras County, CA",Calaveras County, CA,2011,20668,17769,2899,14
6,11,"Colusa County, CA",Colusa County, CA,2011,11376,8959,2417,21.2
6,13,"Contra Costa County, CA",Contra Costa County, CA,2011,529551,475011,54540,10.3
6,15,"Del Norte County, CA",Del Norte County, CA,2011,10895,9446,1449,13.3
6,17,"El Dorado County, CA",El Dorado County, CA,2011,89690,79188,10502,11.7
6,19,"Fresno County, CA",Fresno County, CA,2011,443509,370224,73285,16.5
6,21,"Glenn County, CA",Glenn County, CA,2011,13167,11124,2043,15.5
6,23,"Humboldt County, CA",Humboldt County, CA,2011,65106,58228,6878,10.6
6,25,"Imperial County, CA",Imperial County, CA,2011,79456,56524,22932,28.9
6,27,"Inyo County, CA",Inyo County, CA,2011,9682,8741,941,9.7
6,29,"Kern County, CA",Kern County, CA,2011,382367,325712,56655,14.8
6,31,"Kings County, CA",Kings County, CA,2011,59123,49718,9405,15.9
6,33,"Lake County, CA",Lake County, CA,2011,29611,25310,4301,14.5
6,35,"Lassen County, CA",Lassen County, CA,2011,11785,10190,1595,13.5
6,37,"Los Angeles County, CA",Los Angeles County, CA,2011,4928464,4327923,600541,12.2
6,39,"Madera County, CA",Madera County, CA,2011,62014,51990,10024,16.2
6,41,"Marin County, CA",Marin County, CA,2011,134576,124801,9775,7.3
6,43,"Mariposa County, CA",Mariposa County, CA,2011,8661,7520,1141,13.2
6,45,"Mendocino County, CA",Mendocino County, CA,2011,40953,36284,4669,11.4
6,47,"Merced County, CA",Merced County, CA,2011,114735,94500,20235,17.6
6,49,"Modoc County, CA",Modoc County, CA,2011,3620,3042,578,16
6,51,"Mono County, CA",Mono County, CA,2011,8832,7944,888,10.1
6,53,"Monterey County, CA",Monterey County, CA,2011,216558,189146,27412,12.7
6,55,"Napa County, CA",Napa County, CA,2011,70760,63846,6914,9.8
6,57,"Nevada County, CA",Nevada County, CA,2011,49021,43590,5431,11.1
6,59,"Orange County, CA",Orange County, CA,2011,1546389,1406411,139978,9.1
6,61,"Placer County, CA",Placer County, CA,2011,173744,154923,18821,10.8
6,63,"Plumas County, CA",Plumas County, CA,2011,8890,7326,1564,17.6
6,65,"Riverside County, CA",Riverside County, CA,2011,978514,849635,128879,13.2
6,67,"Sacramento County, CA",Sacramento County, CA,2011,679995,597683,82312,12.1
6,69,"San Benito County, CA",San Benito County, CA,2011,28281,24179,4102,14.5
6,71,"San Bernardino County, CA",San Bernardino County, CA,2011,888513,774166,114347,12.9
6,73,"San Diego County, CA",San Diego County, CA,2011,1524582,1367250,157332,10.3
6,75,"San Francisco County/city, CA",San Francisco County/city, CA,2011,494760,454861,39899,8.1
6,77,"San Joaquin County, CA",San Joaquin County, CA,2011,311363,260997,50366,16.2
6,79,"San Luis Obispo County, CA",San Luis Obispo County, CA,2011,134374,121509,12865,9.6
6,81,"San Mateo County, CA",San Mateo County, CA,2011,399859,369827,30032,7.5
6,83,"Santa Barbara County, CA",Santa Barbara County, CA,2011,213005,193023,19982,9.4
6,85,"Santa Clara County, CA",Santa Clara County, CA,2011,939851,852426,87425,9.3
6,87,"Santa Cruz County, CA",Santa Cruz County, CA,2011,141335,122865,18470,13.1
6,89,"Shasta County, CA",Shasta County, CA,2011,77044,64762,12282,15.9
6,91,"Sierra County, CA",Sierra County, CA,2011,1601,1363,238,14.9
6,93,"Siskiyou County, CA",Siskiyou County, CA,2011,19435,16134,3301,17
6,95,"Solano County, CA",Solano County, CA,2011,202241,177619,24622,12.2
6,97,"Sonoma County, CA",Sonoma County, CA,2011,246171,220958,25213,10.2
6,99,"Stanislaus County, CA",Stanislaus County, CA,2011,242320,202360,39960,16.5
6,101,"Sutter County, CA",Sutter County, CA,2011,45939,37596,8343,18.2
6,103,"Tehama County, CA",Tehama County, CA,2011,25574,21744,3830,15
6,105,"Trinity County, CA",Trinity County, CA,2011,5385,4486,899,16.7
6,107,"Tulare County, CA",Tulare County, CA,2011,203474,168687,34787,17.1
6,109,"Tuolumne County, CA",Tuolumne County, CA,2011,22725,19440,3285,14.5
6,111,"Ventura County, CA",Ventura County, CA,2011,431718,387495,44223,10.2
6,113,"Yolo County, CA",Yolo County, CA,2011,101806,89818,11988,11.8
6,115,"Yuba County, CA",Yuba County, CA,2011,28948,24035,4913,17
8,1,"Adams County, CO",Adams County, CO,2011,236385,212931,23454,9.9
8,3,"Alamosa County, CO",Alamosa County, CO,2011,7684,6942,742,9.7
8,5,"Arapahoe County, CO",Arapahoe County, CO,2011,319253,292867,26386,8.3
8,7,"Archuleta County, CO",Archuleta County, CO,2011,5748,5169,579,10.1
8,9,"Baca County, CO",Baca County, CO,2011,2068,1969,99,4.8
8,11,"Bent County, CO",Bent County, CO,2011,1929,1770,159,8.2
8,13,"Boulder County, CO",Boulder County, CO,2011,172002,160904,11098,6.5
8,14,"Broomfield County/city, CO",Broomfield County/city, CO,2011,31768,29539,2229,7
8,15,"Chaffee County, CO",Chaffee County, CO,2011,8301,7702,599,7.2
8,17,"Cheyenne County, CO",Cheyenne County, CO,2011,1050,1006,44,4.2
8,19,"Clear Creek County, CO",Clear Creek County, CO,2011,5500,5094,406,7.4
8,21,"Conejos County, CO",Conejos County, CO,2011,3728,3338,390,10.5
8,23,"Costilla County, CO",Costilla County, CO,2011,1582,1397,185,11.7
8,25,"Crowley County, CO",Crowley County, CO,2011,1488,1356,132,8.9
8,27,"Custer County, CO",Custer County, CO,2011,2017,1889,128,6.3
8,29,"Delta County, CO",Delta County, CO,2011,14409,12905,1504,10.4
8,31,"Denver County/city, CO",Denver County/city, CO,2011,352226,321953,30273,8.6
8,33,"Dolores County, CO",Dolores County, CO,2011,947,826,121,12.8
8,35,"Douglas County, CO",Douglas County, CO,2011,158279,148154,10125,6.4
8,37,"Eagle County, CO",Eagle County, CO,2011,32147,29624,2523,7.8
8,39,"Elbert County, CO",Elbert County, CO,2011,12674,11724,950,7.5
8,41,"El Paso County, CO",El Paso County, CO,2011,307563,279542,28021,9.1
8,43,"Fremont County, CO",Fremont County, CO,2011,15916,14005,1911,12
8,45,"Garfield County, CO",Garfield County, CO,2011,31376,28404,2972,9.5
8,47,"Gilpin County, CO",Gilpin County, CO,2011,3269,3033,236,7.2
8,49,"Grand County, CO",Grand County, CO,2011,8795,8087,708,8.1
8,51,"Gunnison County, CO",Gunnison County, CO,2011,9935,9336,599,6
8,53,"Hinsdale County, CO",Hinsdale County, CO,2011,473,449,24,5.1
8,55,"Huerfano County, CO",Huerfano County, CO,2011,2659,2298,361,13.6
8,57,"Jackson County, CO",Jackson County, CO,2011,893,839,54,6
8,59,"Jefferson County, CO",Jefferson County, CO,2011,302402,278353,24049,8
8,61,"Kiowa County, CO",Kiowa County, CO,2011,836,794,42,5
8,63,"Kit Carson County, CO",Kit Carson County, CO,2011,4265,4065,200,4.7
8,65,"Lake County, CO",Lake County, CO,2011,4377,3936,441,10.1
8,67,"La Plata County, CO",La Plata County, CO,2011,29476,27408,2068,7
8,69,"Larimer County, CO",Larimer County, CO,2011,170942,158704,12238,7.2
8,71,"Las Animas County, CO",Las Animas County, CO,2011,6977,6208,769,11
8,73,"Lincoln County, CO",Lincoln County, CO,2011,2193,2054,139,6.3
8,75,"Logan County, CO",Logan County, CO,2011,11081,10388,693,6.3
8,77,"Mesa County, CO",Mesa County, CO,2011,75475,67738,7737,10.3
8,79,"Mineral County, CO",Mineral County, CO,2011,426,403,23,5.4
8,81,"Moffat County, CO",Moffat County, CO,2011,7861,7130,731,9.3
8,83,"Montezuma County, CO",Montezuma County, CO,2011,12986,11850,1136,8.7
8,85,"Montrose County, CO",Montrose County, CO,2011,20017,17805,2212,11.1
8,87,"Morgan County, CO",Morgan County, CO,2011,15043,14040,1003,6.7
8,89,"Otero County, CO",Otero County, CO,2011,8473,7629,844,10
8,91,"Ouray County, CO",Ouray County, CO,2011,2023,1817,206,10.2
8,93,"Park County, CO",Park County, CO,2011,9406,8683,723,7.7
8,95,"Phillips County, CO",Phillips County, CO,2011,2154,2039,115,5.3
8,97,"Pitkin County, CO",Pitkin County, CO,2011,10926,10072,854,7.8
8,99,"Prowers County, CO",Prowers County, CO,2011,6242,5829,413,6.6
8,101,"Pueblo County, CO",Pueblo County, CO,2011,75117,67211,7906,10.5
8,103,"Rio Blanco County, CO",Rio Blanco County, CO,2011,3119,2874,245,7.9
8,105,"Rio Grande County, CO",Rio Grande County, CO,2011,5152,4519,633,12.3
8,107,"Routt County, CO",Routt County, CO,2011,14288,13111,1177,8.2
8,109,"Saguache County, CO",Saguache County, CO,2011,3015,2679,336,11.1
8,111,"San Juan County, CO",San Juan County, CO,2011,522,461,61,11.7
8,113,"San Miguel County, CO",San Miguel County, CO,2011,4885,4492,393,8
8,115,"Sedgwick County, CO",Sedgwick County, CO,2011,1096,1009,87,7.9
8,117,"Summit County, CO",Summit County, CO,2011,19255,18003,1252,6.5
8,119,"Teller County, CO",Teller County, CO,2011,12154,11024,1130,9.3
8,121,"Washington County, CO",Washington County, CO,2011,2589,2448,141,5.4
8,123,"Weld County, CO",Weld County, CO,2011,134285,122737,11548,8.6
8,125,"Yuma County, CO",Yuma County, CO,2011,4962,4701,261,5.3
9,1,"Fairfield County, CT",Fairfield County, CT,2011,478150,439015,39135,8.2
9,3,"Hartford County, CT",Hartford County, CT,2011,478915,435028,43887,9.2
9,5,"Litchfield County, CT",Litchfield County, CT,2011,107856,99190,8666,8
9,7,"Middlesex County, CT",Middlesex County, CT,2011,93285,86318,6967,7.5
9,9,"New Haven County, CT",New Haven County, CT,2011,462506,417636,44870,9.7
9,11,"New London County, CT",New London County, CT,2011,143690,131015,12675,8.8
9,13,"Tolland County, CT",Tolland County, CT,2011,85874,79551,6323,7.4
9,15,"Windham County, CT",Windham County, CT,2011,64500,58214,6286,9.7
10,1,"Kent County, DE",Kent County, DE,2011,74035,67970,6065,8.2
10,3,"New Castle County, DE",New Castle County, DE,2011,277295,257163,20132,7.3
10,5,"Sussex County, DE",Sussex County, DE,2011,92016,84953,7063,7.7
11,1,District of Columbia,District of Columbia,,2011,350778,315171,35607,10.2
12,1,"Alachua County, FL",Alachua County, FL,2011,129027,119251,9776,7.6
12,3,"Baker County, FL",Baker County, FL,2011,11506,10333,1173,10.2
12,5,"Bay County, FL",Bay County, FL,2011,87205,78311,8894,10.2
12,7,"Bradford County, FL",Bradford County, FL,2011,11507,10462,1045,9.1
12,9,"Brevard County, FL",Brevard County, FL,2011,265213,236336,28877,10.9
12,11,"Broward County, FL",Broward County, FL,2011,951445,861686,89759,9.4
12,13,"Calhoun County, FL",Calhoun County, FL,2011,5242,4698,544,10.4
12,15,"Charlotte County, FL",Charlotte County, FL,2011,65722,58308,7414,11.3
12,17,"Citrus County, FL",Citrus County, FL,2011,52057,45546,6511,12.5
12,19,"Clay County, FL",Clay County, FL,2011,96166,87408,8758,9.1
12,21,"Collier County, FL",Collier County, FL,2011,148810,133729,15081,10.1
12,23,"Columbia County, FL",Columbia County, FL,2011,28242,25337,2905,10.3
12,27,"DeSoto County, FL",DeSoto County, FL,2011,13884,12447,1437,10.4
12,29,"Dixie County, FL",Dixie County, FL,2011,5754,5047,707,12.3
12,31,"Duval County, FL",Duval County, FL,2011,456441,409556,46885,10.3
12,33,"Escambia County, FL",Escambia County, FL,2011,140774,127131,13643,9.7
12,35,"Flagler County, FL",Flagler County, FL,2011,41940,37167,4773,11.4
12,37,"Franklin County, FL",Franklin County, FL,2011,5051,4665,386,7.6
12,39,"Gadsden County, FL",Gadsden County, FL,2011,19614,17342,2272,11.6
12,41,"Gilchrist County, FL",Gilchrist County, FL,2011,6857,6151,706,10.3
12,43,"Glades County, FL",Glades County, FL,2011,5292,4788,504,9.5
12,45,"Gulf County, FL",Gulf County, FL,2011,6241,5638,603,9.7
12,47,"Hamilton County, FL",Hamilton County, FL,2011,4898,4389,509,10.4
12,49,"Hardee County, FL",Hardee County, FL,2011,11916,10718,1198,10.1
12,51,"Hendry County, FL",Hendry County, FL,2011,17971,15482,2489,13.9
12,53,"Hernando County, FL",Hernando County, FL,2011,66199,57925,8274,12.5
12,55,"Highlands County, FL",Highlands County, FL,2011,38151,33773,4378,11.5
12,57,"Hillsborough County, FL",Hillsborough County, FL,2011,661540,598119,63421,9.6
12,59,"Holmes County, FL",Holmes County, FL,2011,7195,6488,707,9.8
12,61,"Indian River County, FL",Indian River County, FL,2011,61940,54097,7843,12.7
